,station_nbr,date,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,sunrise,sunset,codesum,snowfall,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed
18175,19,2014-07-06,82.0,62.0,72.0,1.0,65.0,68.0,0.0,7.0,0419,1933,TSRA,0.0,0.07,29.04,29.82,10.8,22.0,11.3
18176,20,2014-07-06,94.0,74.0,84.0,-1000.0,68.0,73.0,0.0,19.0,-1000,-1000, ,0.0,0.0,29.28,29.99,3.3,17.0,5.8
18177,1,2014-07-07,87.0,68.0,78.0,-1000.0,65.0,68.0,0.0,13.0,-1000,-1000,TSRA RA VCTS,-1000.0,0.14,29.63,29.78,9.3,21.0,9.8
18178,2,2014-07-07,83.0,64.0,74.0,5.0,63.0,67.0,0.0,9.0,0418,1927,RA VCTS,0.0,0.14,28.74,29.8,11.9,23.0,12.3
18179,3,2014-07-07,100.0,78.0,89.0,6.0,69.0,75.0,0.0,24.0,0513,1944, ,0.0,0.0,29.13,29.84,13.7,19.0,13.8
18180,4,2014-07-07,96.0,73.0,85.0,1.0,67.0,73.0,0.0,20.0,0535,1937, ,0.0,0.0,29.29,29.97,3.4,18.0,5.3
18181,5,2014-07-07,-1000.0,-1000.0,-1000.0,-1000.0,64.0,-1000.0,-1000.0,-1000.0,0415,1923, ,-1000.0,-1000.0,-1000.0,29.81,15.6,21.0,-1000.0
18182,6,2014-07-07,94.0,69.0,82.0,-1.0,68.0,72.0,0.0,17.0,0535,1936, ,0.0,0.0,29.46,29.96,8.5,18.0,8.9
18183,7,2014-07-07,98.0,75.0,87.0,-1000.0,67.0,73.0,0.0,22.0,-1000,-1000, ,0.0,0.0,28.53,29.86,13.9,20.0,-1000.0
18184,8,2014-07-07,94.0,73.0,84.0,-1000.0,73.0,76.0,0.0,19.0,-1000,-1000, ,-1000.0,0.0,29.64,-1000.0,5.1,18.0,5.2
18185,9,2014-07-07,86.0,64.0,75.0,-1000.0,63.0,66.0,0.0,10.0,-1000,-1000,TS TSRA BR,-1000.0,0.08,28.94,29.69,4.2,28.0,7.2
18186,10,2014-07-07,94.0,76.0,85.0,-1000.0,72.0,75.0,0.0,20.0,0531,1932,TS,-1000.0,0.35,30.03,30.06,5.4,18.0,7.0
18187,11,2014-07-07,92.0,70.0,81.0,0.0,71.0,73.0,0.0,16.0,0531,1933,TS TSRA,0.0,-1000.0,30.03,30.06,3.9,21.0,4.9
18188,12,2014-07-07,93.0,71.0,82.0,-1000.0,71.0,73.0,0.0,17.0,-1000,-1000,TS VCTS,0.0,0.08,30.02,30.07,3.4,21.0,4.2
18189,13,2014-07-07,96.0,62.0,79.0,-1000.0,40.0,57.0,0.0,14.0,-1000,-1000,TSRA RA,-1000.0,0.02,24.3,29.86,2.4,33.0,10.1
18190,14,2014-07-07,98.0,73.0,86.0,5.0,66.0,72.0,0.0,21.0,0522,1949, ,0.0,0.0,28.53,29.86,10.4,19.0,10.7
18191,15,2014-07-07,85.0,61.0,73.0,4.0,64.0,67.0,0.0,8.0,0414,1928,RA,0.0,0.16,29.39,29.75,4.4,19.0,5.5
18192,16,2014-07-07,86.0,68.0,77.0,-1000.0,65.0,69.0,0.0,12.0,-1000,-1000,TSRA RA VCTS,-1000.0,0.06,29.66,29.75,9.9,23.0,10.1
18193,17,2014-07-07,102.0,76.0,89.0,-1000.0,69.0,75.0,0.0,24.0,-1000,-1000, ,0.0,0.0,29.21,29.89,9.0,20.0,9.2
18194,18,2014-07-07,99.0,77.0,88.0,2.0,66.0,73.0,0.0,23.0,0526,1939,TS,0.0,0.0,29.41,29.93,10.1,19.0,10.4
18195,19,2014-07-07,86.0,73.0,80.0,9.0,61.0,68.0,0.0,15.0,0420,1933, ,0.0,-1000.0,28.95,29.7,8.6,27.0,9.7
18196,20,2014-07-07,97.0,75.0,86.0,-1000.0,68.0,74.0,0.0,21.0,-1000,-1000, ,0.0,0.0,29.22,29.93,4.3,18.0,7.0
18197,1,2014-07-08,90.0,69.0,80.0,-1000.0,68.0,72.0,0.0,15.0,-1000,-1000, ,-1000.0,0.13,29.59,29.74,10.2,21.0,10.5
18198,2,2014-07-08,85.0,66.0,76.0,7.0,66.0,69.0,0.0,11.0,0419,1926, ,0.0,-1000.0,28.71,29.76,13.3,22.0,14.0
18199,3,2014-07-08,93.0,71.0,82.0,-1.0,68.0,73.0,0.0,17.0,0513,1944, ,0.0,0.0,29.23,29.91,3.1,35.0,8.4
18200,4,2014-07-08,98.0,74.0,86.0,2.0,68.0,73.0,0.0,21.0,0536,1936, ,0.0,0.0,29.32,29.98,5.0,18.0,6.5
18201,5,2014-07-08,-1000.0,-1000.0,-1000.0,-1000.0,67.0,-1000.0,-1000.0,-1000.0,0416,1923, ,-1000.0,-1000.0,-1000.0,29.78,15.3,20.0,-1000.0
18202,6,2014-07-08,96.0,69.0,83.0,0.0,68.0,73.0,0.0,18.0,0536,1936, ,0.0,0.0,29.48,29.98,8.4,18.0,8.8
18203,7,2014-07-08,96.0,76.0,86.0,-1000.0,65.0,71.0,0.0,21.0,-1000,-1000, ,0.0,0.0,28.61,29.92,2.6,36.0,10.3
18204,8,2014-07-08,96.0,74.0,85.0,-1000.0,72.0,75.0,0.0,20.0,-1000,-1000,BR,-1000.0,0.0,29.66,-1000.0,5.7,18.0,5.8
18205,9,2014-07-08,76.0,63.0,70.0,-1000.0,54.0,61.0,0.0,5.0,-1000,-1000, ,-1000.0,0.0,29.05,29.78,13.9,31.0,14.6
18206,10,2014-07-08,91.0,76.0,84.0,-1000.0,72.0,76.0,0.0,19.0,0532,1932, ,-1000.0,-1000.0,30.06,30.09,6.8,21.0,8.7
18207,11,2014-07-08,91.0,72.0,82.0,1.0,73.0,76.0,0.0,17.0,0531,1932, ,0.0,0.0,30.04,30.09,5.8,22.0,7.3
18208,12,2014-07-08,90.0,73.0,82.0,-1000.0,73.0,75.0,0.0,17.0,-1000,-1000,HZ,0.0,0.0,30.05,30.09,5.1,21.0,6.6
18209,13,2014-07-08,80.0,59.0,70.0,-1000.0,54.0,59.0,0.0,5.0,-1000,-1000, ,-1000.0,0.0,24.41,30.06,4.8,16.0,8.4
18210,14,2014-07-08,98.0,73.0,86.0,5.0,64.0,71.0,0.0,21.0,0522,1948, ,0.0,0.0,28.59,29.92,2.5,1.0,9.2
18211,15,2014-07-08,88.0,66.0,77.0,8.0,68.0,71.0,0.0,12.0,0414,1928,RA BR,0.0,-1000.0,29.34,29.7,5.8,18.0,6.3
18212,16,2014-07-08,89.0,69.0,79.0,-1000.0,67.0,71.0,0.0,14.0,-1000,-1000, ,-1000.0,0.13,29.62,29.71,9.6,22.0,10.4
18213,17,2014-07-08,96.0,73.0,85.0,-1000.0,68.0,73.0,0.0,20.0,-1000,-1000, ,0.0,0.0,29.29,29.95,2.7,1.0,5.3
18214,18,2014-07-08,97.0,80.0,89.0,3.0,67.0,74.0,0.0,24.0,0526,1939, ,0.0,0.0,29.45,29.95,8.1,20.0,8.8
18215,19,2014-07-08,81.0,66.0,74.0,3.0,58.0,64.0,0.0,9.0,0421,1933,RA BR,0.0,0.61,28.97,29.68,12.3,29.0,13.1
18216,20,2014-07-08,97.0,78.0,88.0,-1000.0,68.0,74.0,0.0,23.0,-1000,-1000, ,0.0,0.0,29.26,29.96,3.6,19.0,6.1
18217,1,2014-07-09,88.0,67.0,78.0,-1000.0,63.0,69.0,0.0,13.0,-1000,-1000, ,-1000.0,0.17,29.64,29.83,10.1,23.0,11.3
18218,2,2014-07-09,83.0,63.0,73.0,3.0,62.0,66.0,0.0,8.0,0420,1926,RA VCTS,0.0,0.02,28.76,29.86,12.3,24.0,13.0
18219,3,2014-07-09,93.0,65.0,79.0,-4.0,63.0,70.0,0.0,14.0,0514,1943, ,0.0,0.0,29.28,29.98,1.6,10.0,3.9
18220,4,2014-07-09,98.0,72.0,85.0,0.0,66.0,72.0,0.0,20.0,0536,1936, ,0.0,0.0,29.33,29.99,2.8,18.0,5.9
18221,5,2014-07-09,-1000.0,-1000.0,-1000.0,-1000.0,65.0,-1000.0,-1000.0,-1000.0,0417,1923, ,-1000.0,-1000.0,-1000.0,29.87,12.8,21.0,-1000.0
18222,6,2014-07-09,96.0,67.0,82.0,-1.0,66.0,72.0,0.0,17.0,0536,1936, ,0.0,0.0,29.49,29.99,8.1,18.0,8.5
18223,7,2014-07-09,88.0,66.0,77.0,-1000.0,67.0,70.0,0.0,12.0,-1000,-1000,TS TSRA RA BR,0.0,2.38,28.65,29.99,5.3,13.0,8.4
18224,8,2014-07-09,96.0,71.0,84.0,-1000.0,71.0,75.0,0.0,19.0,-1000,-1000,BR HZ,-1000.0,0.0,29.67,-1000.0,5.1,17.0,5.7
18225,9,2014-07-09,79.0,57.0,68.0,-1000.0,54.0,60.0,0.0,3.0,-1000,-1000, ,-1000.0,0.0,29.23,29.96,1.8,34.0,3.8
18226,10,2014-07-09,96.0,76.0,86.0,-1000.0,70.0,75.0,0.0,21.0,0532,1932, ,-1000.0,0.0,30.04,30.07,6.7,19.0,8.9
18227,11,2014-07-09,94.0,71.0,83.0,2.0,70.0,74.0,0.0,18.0,0532,1932, ,0.0,0.0,30.03,30.07,4.7,22.0,5.7
18228,12,2014-07-09,93.0,73.0,83.0,-1000.0,72.0,75.0,0.0,18.0,-1000,-1000, ,0.0,0.0,30.03,30.07,4.4,20.0,6.9
18229,13,2014-07-09,93.0,57.0,75.0,-1000.0,42.0,57.0,0.0,10.0,-1000,-1000, ,-1000.0,0.0,24.29,29.88,2.6,24.0,8.4
18230,14,2014-07-09,87.0,68.0,78.0,-3.0,67.0,70.0,0.0,13.0,0523,1948,TS TSRA BR,0.0,1.0,28.64,29.99,5.3,13.0,8.5
18231,15,2014-07-09,85.0,65.0,75.0,6.0,63.0,67.0,0.0,10.0,0415,1927, ,0.0,0.04,29.41,29.81,6.4,22.0,8.2
18232,16,2014-07-09,87.0,69.0,78.0,-1000.0,64.0,69.0,0.0,13.0,-1000,-1000,VCTS,-1000.0,-1000.0,29.67,29.8,10.1,23.0,10.9
18233,17,2014-07-09,93.0,67.0,80.0,-1000.0,65.0,70.0,0.0,15.0,-1000,-1000, ,0.0,0.0,29.34,30.02,1.5,17.0,3.2
18234,18,2014-07-09,97.0,80.0,89.0,3.0,65.0,72.0,0.0,24.0,0527,1939, ,0.0,0.0,29.46,29.96,6.8,19.0,7.5
18235,19,2014-07-09,75.0,56.0,66.0,-5.0,56.0,60.0,0.0,1.0,0421,1932,BR,0.0,0.0,29.24,29.95,1.2,32.0,5.5
18236,20,2014-07-09,98.0,78.0,88.0,-1000.0,65.0,72.0,0.0,23.0,-1000,-1000, ,0.0,-1000.0,29.28,29.96,3.1,18.0,5.3
18237,1,2014-07-10,80.0,64.0,72.0,-1000.0,59.0,64.0,0.0,7.0,-1000,-1000, ,-1000.0,0.0,29.9,30.08,4.0,25.0,5.0
18238,2,2014-07-10,76.0,62.0,69.0,-1.0,55.0,61.0,0.0,4.0,0420,1925, ,0.0,0.0,29.0,30.1,5.6,30.0,6.9
18239,3,2014-07-10,78.0,65.0,72.0,-11.0,67.0,69.0,0.0,7.0,0515,1943,TS TSRA RA BR,0.0,1.98,29.28,29.99,6.5,10.0,9.4
18240,4,2014-07-10,96.0,72.0,84.0,-1.0,67.0,72.0,0.0,19.0,0537,1936, ,0.0,0.0,29.34,30.0,2.9,18.0,4.6
18241,5,2014-07-10,-1000.0,-1000.0,-1000.0,-1000.0,59.0,-1000.0,-1000.0,-1000.0,0417,1922, ,-1000.0,-1000.0,-1000.0,30.1,5.5,29.0,-1000.0
18242,6,2014-07-10,94.0,65.0,80.0,-3.0,67.0,71.0,0.0,15.0,0537,1935,BR,0.0,0.0,29.49,30.0,8.1,18.0,8.5
18243,7,2014-07-10,93.0,72.0,83.0,-1000.0,69.0,73.0,0.0,18.0,-1000,-1000, ,0.0,0.0,28.6,29.94,11.3,14.0,13.9
18244,8,2014-07-10,94.0,73.0,84.0,-1000.0,72.0,75.0,0.0,19.0,-1000,-1000,BR,-1000.0,0.0,29.67,-1000.0,5.3,17.0,5.9
18245,9,2014-07-10,84.0,60.0,72.0,-1000.0,60.0,65.0,0.0,7.0,-1000,-1000, ,-1000.0,-1000.0,29.25,30.0,8.2,16.0,8.7
18246,10,2014-07-10,93.0,79.0,86.0,-1000.0,73.0,76.0,0.0,21.0,0533,1931,TS RA,-1000.0,0.04,30.06,30.09,4.6,18.0,6.1
18247,11,2014-07-10,91.0,73.0,82.0,1.0,73.0,75.0,0.0,17.0,0532,1932,TS RA,0.0,0.31,30.04,30.09,2.9,19.0,3.5
18248,12,2014-07-10,92.0,73.0,83.0,-1000.0,73.0,75.0,0.0,18.0,-1000,-1000,RA BR,0.0,0.74,30.04,30.09,1.9,20.0,3.1
18249,13,2014-07-10,93.0,59.0,76.0,-1000.0,43.0,58.0,0.0,11.0,-1000,-1000,RA,-1000.0,-1000.0,24.26,29.81,1.9,1.0,6.7
18250,14,2014-07-10,93.0,73.0,83.0,1.0,69.0,73.0,0.0,18.0,0524,1948, ,0.0,0.0,28.59,29.94,9.8,13.0,11.8
18251,15,2014-07-10,80.0,55.0,68.0,-1.0,55.0,61.0,0.0,3.0,0416,1927, ,0.0,0.0,29.68,30.07,4.7,30.0,5.5
18252,16,2014-07-10,80.0,63.0,72.0,-1000.0,58.0,64.0,0.0,7.0,-1000,-1000, ,-1000.0,0.0,29.92,30.05,4.4,28.0,5.0
18253,17,2014-07-10,78.0,66.0,72.0,-1000.0,68.0,69.0,0.0,7.0,-1000,-1000,TSRA RA BR VCTS,0.0,1.41,29.33,30.03,3.9,12.0,6.2
18254,18,2014-07-10,97.0,79.0,88.0,2.0,65.0,72.0,0.0,23.0,0527,1938, ,0.0,0.0,29.47,29.97,10.3,18.0,11.2
18255,19,2014-07-10,71.0,57.0,64.0,-7.0,54.0,59.0,1.0,0.0,0422,1932, ,0.0,0.0,29.41,30.14,6.5,14.0,7.2
18256,20,2014-07-10,97.0,79.0,88.0,-1000.0,65.0,72.0,0.0,23.0,-1000,-1000, ,0.0,0.0,29.28,29.97,4.2,16.0,7.9
18257,1,2014-07-11,79.0,61.0,70.0,-1000.0,54.0,61.0,0.0,5.0,-1000,-1000, ,-1000.0,0.0,30.04,30.22,2.8,5.0,4.0
18258,2,2014-07-11,79.0,60.0,70.0,0.0,53.0,60.0,0.0,5.0,0421,1925, ,0.0,0.0,29.11,30.21,1.5,4.0,6.2
18259,3,2014-07-11,93.0,68.0,81.0,-2.0,68.0,73.0,0.0,16.0,0515,1943, ,0.0,0.0,29.33,30.02,9.4,18.0,10.2
18260,4,2014-07-11,95.0,71.0,83.0,-2.0,66.0,71.0,0.0,18.0,0537,1936, ,0.0,0.0,29.4,30.07,3.5,16.0,5.1
18261,5,2014-07-11,-1000.0,-1000.0,-1000.0,-1000.0,57.0,-1000.0,-1000.0,-1000.0,0418,1922, ,-1000.0,-1000.0,-1000.0,30.22,6.0,8.0,-1000.0
18262,6,2014-07-11,94.0,64.0,79.0,-4.0,66.0,70.0,0.0,14.0,0537,1935,RA,0.0,-1000.0,29.57,30.06,7.1,16.0,7.8
18263,7,2014-07-11,93.0,75.0,84.0,-1000.0,64.0,71.0,0.0,19.0,-1000,-1000, ,0.0,0.0,28.69,30.0,15.0,19.0,15.4
18264,8,2014-07-11,95.0,71.0,83.0,-1000.0,71.0,74.0,0.0,18.0,-1000,-1000,HZ,-1000.0,0.0,29.74,-1000.0,4.5,16.0,4.9
18265,9,2014-07-11,79.0,64.0,72.0,-1000.0,65.0,68.0,0.0,7.0,-1000,-1000,RA BR,-1000.0,1.61,29.21,29.96,9.1,17.0,9.6
18266,10,2014-07-11,94.0,75.0,85.0,-1000.0,72.0,75.0,0.0,20.0,0533,1931,TS RA,-1000.0,1.02,30.09,30.12,2.7,17.0,6.5
18267,11,2014-07-11,89.0,72.0,81.0,0.0,73.0,74.0,0.0,16.0,0533,1932,TS TSRA RA BR,0.0,0.27,30.09,30.13,1.4,15.0,5.1
18268,12,2014-07-11,88.0,72.0,80.0,-1000.0,72.0,74.0,0.0,15.0,-1000,-1000,TS TSRA RA BR VCTS,0.0,1.02,30.08,30.13,1.8,14.0,4.0
18269,13,2014-07-11,90.0,63.0,77.0,-1000.0,55.0,61.0,0.0,12.0,-1000,-1000,TSRA RA,-1000.0,0.43,24.37,29.95,0.8,27.0,6.1
18270,14,2014-07-11,93.0,70.0,82.0,0.0,64.0,70.0,0.0,17.0,0524,1948, ,0.0,0.0,28.69,30.01,10.5,18.0,11.1
18271,15,2014-07-11,79.0,53.0,66.0,-3.0,55.0,60.0,0.0,1.0,0416,1927, ,0.0,0.0,29.83,30.21,0.5,21.0,2.4
18272,16,2014-07-11,78.0,61.0,70.0,-1000.0,55.0,61.0,0.0,5.0,-1000,-1000, ,-1000.0,0.0,30.06,30.18,2.6,9.0,5.4
18273,17,2014-07-11,94.0,68.0,81.0,-1000.0,69.0,73.0,0.0,16.0,-1000,-1000, ,0.0,0.0,29.39,30.07,6.8,19.0,7.1
18274,18,2014-07-11,96.0,76.0,86.0,0.0,63.0,71.0,0.0,21.0,0528,1938,HZ,0.0,0.0,29.56,30.06,8.9,19.0,10.4
18275,19,2014-07-11,80.0,59.0,70.0,-1.0,54.0,60.0,0.0,5.0,0423,1931,RA,0.0,-1000.0,29.4,30.14,7.0,17.0,7.9
18276,20,2014-07-11,96.0,74.0,85.0,-1000.0,63.0,71.0,0.0,20.0,-1000,-1000, ,0.0,0.0,29.38,30.06,5.0,17.0,6.9
18277,1,2014-07-12,85.0,58.0,72.0,-1000.0,58.0,64.0,0.0,7.0,-1000,-1000, ,-1000.0,0.0,30.03,30.18,3.0,19.0,4.5
18278,2,2014-07-12,82.0,60.0,71.0,1.0,56.0,63.0,0.0,6.0,0422,1924, ,0.0,0.0,29.12,30.19,6.4,23.0,7.5
18279,3,2014-07-12,96.0,77.0,87.0,4.0,65.0,72.0,0.0,22.0,0516,1943, ,0.0,0.0,29.32,30.03,10.5,19.0,11.2
18280,4,2014-07-12,98.0,71.0,85.0,0.0,65.0,72.0,0.0,20.0,0538,1936, ,0.0,0.0,29.41,30.08,1.9,15.0,3.8
18281,5,2014-07-12,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,0419,1921, ,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0
18282,6,2014-07-12,96.0,64.0,80.0,-3.0,66.0,72.0,0.0,15.0,0538,1935,BR,0.0,0.0,29.57,30.08,4.7,18.0,5.9
18283,7,2014-07-12,95.0,75.0,85.0,-1000.0,61.0,69.0,0.0,20.0,-1000,-1000, ,0.0,0.0,28.7,30.03,12.1,20.0,12.7
18284,8,2014-07-12,95.0,70.0,83.0,-1000.0,71.0,75.0,0.0,18.0,-1000,-1000,FG+ FG BR,-1000.0,0.0,29.75,-1000.0,2.2,16.0,2.2
18285,9,2014-07-12,80.0,66.0,73.0,-1000.0,67.0,68.0,0.0,8.0,-1000,-1000,RA BR HZ,-1000.0,0.5,29.18,29.95,0.7,17.0,3.3
18286,10,2014-07-12,86.0,77.0,82.0,-1000.0,73.0,75.0,0.0,17.0,0534,1931,TSRA RA BR,-1000.0,1.18,30.12,30.14,3.5,10.0,5.2
18287,11,2014-07-12,79.0,72.0,76.0,-5.0,74.0,74.0,0.0,11.0,0533,1932,RA,0.0,0.38,30.11,30.15,1.4,6.0,3.5
18288,12,2014-07-12,83.0,74.0,79.0,-1000.0,73.0,74.0,0.0,14.0,-1000,-1000,TS TSRA RA BR,0.0,1.34,30.11,30.15,1.2,4.0,2.6
18289,13,2014-07-12,80.0,60.0,70.0,-1000.0,58.0,62.0,0.0,5.0,-1000,-1000,TS TSRA,-1000.0,0.01,24.45,30.11,2.2,31.0,8.0
18290,14,2014-07-12,96.0,70.0,83.0,1.0,61.0,68.0,0.0,18.0,0525,1947, ,0.0,0.0,28.69,30.04,8.9,19.0,9.7
18291,15,2014-07-12,85.0,52.0,69.0,0.0,58.0,62.0,0.0,4.0,0417,1926,FG+,0.0,0.0,29.8,30.17,2.1,16.0,2.9
18292,16,2014-07-12,80.0,57.0,69.0,-1000.0,60.0,64.0,0.0,4.0,-1000,-1000, ,-1000.0,0.0,30.06,30.15,4.5,16.0,5.1
18293,17,2014-07-12,96.0,70.0,83.0,-1000.0,67.0,72.0,0.0,18.0,-1000,-1000, ,0.0,0.0,29.39,30.08,5.5,20.0,5.7
18294,18,2014-07-12,98.0,79.0,89.0,2.0,63.0,71.0,0.0,24.0,0528,1938, ,0.0,0.0,29.57,30.07,7.8,19.0,8.3
18295,19,2014-07-12,77.0,67.0,72.0,0.0,65.0,68.0,0.0,7.0,0424,1931,TSRA RA BR HZ,0.0,0.99,29.2,29.97,5.1,22.0,7.4
18296,20,2014-07-12,98.0,76.0,87.0,-1000.0,64.0,72.0,0.0,22.0,-1000,-1000, ,0.0,0.0,29.38,30.07,5.5,17.0,6.6
18297,1,2014-07-13,86.0,67.0,77.0,-1000.0,62.0,67.0,0.0,12.0,-1000,-1000,RA,-1000.0,-1000.0,29.85,29.99,11.7,21.0,11.8
18298,2,2014-07-13,80.0,63.0,72.0,2.0,63.0,66.0,0.0,7.0,0423,1924,RA BR,0.0,0.11,28.96,30.01,14.3,21.0,14.6
18299,3,2014-07-13,101.0,74.0,88.0,5.0,67.0,73.0,0.0,23.0,0516,1942,TS,0.0,-1000.0,29.24,29.94,5.2,22.0,9.0
18300,4,2014-07-13,100.0,74.0,87.0,2.0,67.0,74.0,0.0,22.0,0538,1935, ,0.0,0.0,29.35,30.02,2.0,16.0,4.3
18301,5,2014-07-13,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,0420,1921, ,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0
18302,6,2014-07-13,97.0,69.0,83.0,0.0,68.0,73.0,0.0,18.0,0538,1935, ,0.0,0.0,29.51,30.02,5.4,18.0,6.1
18303,7,2014-07-13,98.0,75.0,87.0,-1000.0,63.0,71.0,0.0,22.0,-1000,-1000,RA,0.0,-1000.0,28.63,29.97,7.2,22.0,9.3
18304,8,2014-07-13,97.0,73.0,85.0,-1000.0,72.0,76.0,0.0,20.0,-1000,-1000, ,-1000.0,0.0,29.69,-1000.0,2.6,17.0,3.2
18305,9,2014-07-13,76.0,61.0,69.0,-1000.0,53.0,60.0,0.0,4.0,-1000,-1000, ,-1000.0,0.0,29.15,29.91,7.7,29.0,8.4
18306,10,2014-07-13,93.0,76.0,85.0,-1000.0,75.0,77.0,0.0,20.0,0534,1931,TS BR,-1000.0,0.0,30.07,30.09,2.9,12.0,7.1
18307,11,2014-07-13,88.0,71.0,80.0,-2.0,75.0,76.0,0.0,15.0,0534,1931, ,0.0,0.02,30.06,30.1,1.7,12.0,4.2
18308,12,2014-07-13,89.0,72.0,81.0,-1000.0,74.0,76.0,0.0,16.0,-1000,-1000,RA BR VCTS,0.0,0.11,30.06,30.1,1.6,8.0,4.7
18309,13,2014-07-13,83.0,58.0,71.0,-1000.0,54.0,61.0,0.0,6.0,-1000,-1000, ,-1000.0,-1000.0,24.47,30.13,1.7,15.0,5.0
18310,14,2014-07-13,99.0,68.0,84.0,2.0,62.0,70.0,0.0,19.0,0525,1947, ,0.0,0.0,28.63,29.97,5.8,22.0,8.1
18311,15,2014-07-13,85.0,64.0,75.0,5.0,65.0,68.0,0.0,10.0,0418,1926,RA BR,0.0,0.15,29.6,29.95,7.8,18.0,8.2
18312,16,2014-07-13,85.0,67.0,76.0,-1000.0,61.0,67.0,0.0,11.0,-1000,-1000,RA,-1000.0,-1000.0,29.89,29.97,11.3,20.0,11.5
18313,17,2014-07-13,101.0,69.0,85.0,-1000.0,68.0,73.0,0.0,20.0,-1000,-1000,RA,0.0,-1000.0,29.3,29.99,3.7,22.0,4.6
18314,18,2014-07-13,101.0,80.0,91.0,4.0,66.0,74.0,0.0,26.0,0529,1938, ,0.0,0.0,29.49,30.01,5.2,21.0,6.3
18315,19,2014-07-13,84.0,65.0,75.0,3.0,59.0,65.0,0.0,10.0,0424,1930,RA,0.0,-1000.0,29.15,29.88,7.6,28.0,9.1
18316,20,2014-07-13,100.0,79.0,90.0,-1000.0,66.0,74.0,0.0,25.0,-1000,-1000, ,0.0,0.0,29.3,30.01,2.1,21.0,4.5
18317,1,2014-07-14,87.0,71.0,79.0,-1000.0,69.0,72.0,0.0,14.0,-1000,-1000,BR,-1000.0,-1000.0,29.73,29.88,6.7,20.0,7.5
18318,2,2014-07-14,80.0,69.0,75.0,5.0,69.0,70.0,0.0,10.0,0423,1923,RA BR,0.0,0.14,28.84,29.9,8.0,22.0,8.6
18319,3,2014-07-14,92.0,72.0,82.0,-1.0,69.0,73.0,0.0,17.0,0517,1942, ,0.0,-1000.0,29.26,29.95,6.1,1.0,7.3
18320,4,2014-07-14,101.0,75.0,88.0,3.0,66.0,73.0,0.0,23.0,0539,1935, ,0.0,0.0,29.29,29.96,1.8,17.0,3.7
18321,5,2014-07-14,-1000.0,-1000.0,-1000.0,-1000.0,70.0,-1000.0,-1000.0,-1000.0,0420,1920, ,-1000.0,-1000.0,-1000.0,29.92,10.8,20.0,-1000.0
18322,6,2014-07-14,99.0,70.0,85.0,2.0,67.0,73.0,0.0,20.0,0539,1934, ,0.0,0.0,29.45,29.96,5.8,19.0,6.6
18323,7,2014-07-14,95.0,75.0,85.0,-1000.0,67.0,72.0,0.0,20.0,-1000,-1000, ,0.0,-1000.0,28.64,29.96,6.1,4.0,7.4
18324,8,2014-07-14,98.0,74.0,86.0,-1000.0,73.0,76.0,0.0,21.0,-1000,-1000, ,-1000.0,0.0,29.63,-1000.0,3.7,18.0,4.2
18325,9,2014-07-14,66.0,56.0,61.0,-1000.0,50.0,55.0,4.0,0.0,-1000,-1000,RA HZ,-1000.0,0.06,29.21,29.94,14.2,31.0,14.7
18326,10,2014-07-14,93.0,77.0,85.0,-1000.0,73.0,76.0,0.0,20.0,0535,1930, ,-1000.0,0.25,30.03,30.05,6.1,18.0,8.1
18327,11,2014-07-14,92.0,73.0,83.0,1.0,73.0,75.0,0.0,18.0,0534,1931,TS BR,0.0,0.0,30.01,30.05,3.2,20.0,4.3
18328,12,2014-07-14,92.0,73.0,83.0,-1000.0,72.0,75.0,0.0,18.0,-1000,-1000,TS,0.0,0.01,30.01,30.05,3.8,19.0,5.7
18329,13,2014-07-14,81.0,57.0,69.0,-1000.0,53.0,59.0,0.0,4.0,-1000,-1000,TS BR,-1000.0,1.09,24.47,30.13,3.5,11.0,9.6
18330,14,2014-07-14,93.0,75.0,84.0,2.0,68.0,73.0,0.0,19.0,0526,1946, ,0.0,0.0,28.63,29.95,4.7,3.0,6.3
18331,15,2014-07-14,87.0,67.0,77.0,7.0,67.0,70.0,0.0,12.0,0419,1925,RA BR,0.0,0.01,29.49,29.86,3.9,18.0,4.9
18332,16,2014-07-14,86.0,71.0,79.0,-1000.0,70.0,72.0,0.0,14.0,-1000,-1000,RA BR,-1000.0,0.11,29.75,29.85,6.0,20.0,6.8
18333,17,2014-07-14,93.0,72.0,83.0,-1000.0,69.0,73.0,0.0,18.0,-1000,-1000,RA,0.0,-1000.0,29.32,29.99,4.1,2.0,4.7
18334,18,2014-07-14,101.0,78.0,90.0,3.0,68.0,74.0,0.0,25.0,0529,1937,TSRA,0.0,0.02,29.44,29.95,4.1,22.0,6.7
18335,19,2014-07-14,79.0,59.0,69.0,-3.0,50.0,58.0,0.0,4.0,0425,1930, ,0.0,0.0,29.09,29.83,7.3,29.0,8.4
18336,20,2014-07-14,103.0,75.0,89.0,-1000.0,69.0,74.0,0.0,24.0,-1000,-1000,RA BR,0.0,1.24,29.26,29.94,1.6,24.0,5.8
