,date,store_nbr,item_nbr,units,grain,day,wday,year,month,week,station_nbr,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,sunrise,sunset,snowfall,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,codesum_rev,extreme_weather,mild_weather
874,2014-06-10,15,45,57,15_45,10,1,2014,6,24,13,83.0,46.0,65.0,-503.8253585386188,34.0,50.0,0.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.19,29.83,2.2,21.0,6.9,['TS'],1,0
875,2014-06-11,15,45,51,15_45,11,2,2014,6,24,13,82.0,54.0,68.0,-503.8253585386188,41.0,53.0,0.0,3.0,-1000,-1000,-201.7534540748467,0.05,24.21,29.8,1.0,18.0,8.4,"['TS', 'VC', 'TS']",1,0
876,2014-06-12,15,45,64,15_45,12,3,2014,6,24,13,76.0,53.0,65.0,-503.8253585386188,47.0,54.0,0.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.31,29.99,10.7,16.0,11.7,['TS'],1,0
877,2014-06-13,15,45,73,15_45,13,4,2014,6,24,13,90.0,54.0,72.0,-503.8253585386188,31.0,52.0,0.0,7.0,-1000,-1000,-201.7534540748467,0.0,24.06,29.65,9.0,22.0,11.6,"['SN', 'BR']",0,0
878,2014-06-14,15,45,86,15_45,14,5,2014,6,24,13,76.0,46.0,61.0,-503.8253585386188,41.0,51.0,4.0,0.0,-1000,-1000,-201.7534540748467,0.12,24.05,29.61,2.9,9.0,9.2,"['TS', 'TS', 'RA', 'RA']",1,0
879,2014-06-15,15,45,90,15_45,15,6,2014,6,24,13,76.0,43.0,60.0,-503.8253585386188,36.0,48.0,5.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.12,29.78,9.8,17.0,10.9,"['SN', 'BR']",0,0
880,2014-06-16,15,45,56,15_45,16,0,2014,6,25,13,87.0,47.0,67.0,-503.8253585386188,23.0,48.0,0.0,2.0,-1000,-1000,-201.7534540748467,0.0,24.03,29.59,10.6,22.0,12.3,"['SN', 'BR']",0,0
881,2014-06-17,15,45,45,15_45,17,1,2014,6,25,13,89.0,59.0,74.0,-503.8253585386188,21.0,49.0,0.0,9.0,-1000,-1000,-201.7534540748467,0.0,24.03,29.58,13.0,20.0,13.8,"['SN', 'BR']",0,0
882,2014-06-18,15,45,48,15_45,18,2,2014,6,25,13,81.0,52.0,67.0,-503.8253585386188,39.0,51.0,0.0,2.0,-1000,-1000,-201.7534540748467,0.08,24.14,29.72,6.0,9.0,12.4,"['TS', 'TS', 'RA']",1,0
883,2014-06-19,15,45,56,15_45,19,3,2014,6,25,13,80.0,46.0,63.0,-503.8253585386188,41.0,52.0,2.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.31,29.97,3.4,11.0,6.6,"['SN', 'BR']",0,0
884,2014-06-20,15,45,66,15_45,20,4,2014,6,25,13,85.0,51.0,68.0,-503.8253585386188,39.0,53.0,0.0,3.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.29,29.92,2.0,9.0,5.9,['RA'],0,0
885,2014-06-21,15,45,81,15_45,21,5,2014,6,25,13,86.0,55.0,71.0,-503.8253585386188,45.0,55.0,0.0,6.0,-1000,-1000,-201.7534540748467,0.09,24.23,29.83,4.5,15.0,6.9,"['TS', 'RA']",1,0
886,2014-06-22,15,45,75,15_45,22,6,2014,6,25,13,77.0,53.0,65.0,-503.8253585386188,42.0,52.0,0.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.26,29.92,3.1,34.0,7.7,['TS'],1,0
887,2014-06-23,15,45,49,15_45,23,0,2014,6,26,13,80.0,47.0,64.0,-503.8253585386188,48.0,55.0,1.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.33,29.99,3.3,31.0,8.1,"['SN', 'BR']",0,0
888,2014-06-24,15,45,34,15_45,24,1,2014,6,26,13,79.0,55.0,67.0,-503.8253585386188,52.0,57.0,0.0,2.0,-1000,-1000,-201.7534540748467,0.03,24.32,29.98,2.5,10.0,7.4,['TS'],1,0
889,2014-06-25,15,45,41,15_45,25,2,2014,6,26,13,86.0,53.0,70.0,-503.8253585386188,44.0,56.0,0.0,5.0,-1000,-1000,-201.7534540748467,0.01,24.24,29.86,8.1,18.0,10.3,"['SN', 'BR']",0,0
890,2014-06-26,15,45,52,15_45,26,3,2014,6,26,13,91.0,55.0,73.0,-503.8253585386188,35.0,53.0,0.0,8.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.08,29.64,2.6,16.0,7.0,['TS'],1,0
891,2014-06-27,15,45,61,15_45,27,4,2014,6,26,13,80.0,56.0,68.0,-503.8253585386188,43.0,53.0,0.0,3.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.07,29.63,3.5,33.0,7.3,['TS'],1,0
892,2014-06-28,15,45,75,15_45,28,5,2014,6,26,13,82.0,53.0,68.0,-503.8253585386188,34.0,51.0,0.0,3.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.18,29.78,2.1,29.0,9.3,['RA'],0,0
893,2014-06-29,15,45,88,15_45,29,6,2014,6,26,13,93.0,51.0,72.0,-503.8253585386188,36.0,54.0,0.0,7.0,-1000,-1000,-201.7534540748467,0.0,24.2,29.79,3.0,11.0,7.2,"['SN', 'BR']",0,0
894,2014-06-30,15,45,74,15_45,30,0,2014,6,27,13,91.0,55.0,73.0,-503.8253585386188,39.0,54.0,0.0,8.0,-1000,-1000,-201.7534540748467,0.0,24.24,29.81,5.6,8.0,8.1,"['SN', 'BR']",0,0
895,2014-07-01,15,45,57,15_45,1,1,2014,7,27,13,74.0,58.0,66.0,-503.8253585386188,40.0,52.0,0.0,1.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.42,30.09,5.7,8.0,6.9,['RA'],0,0
896,2014-07-02,15,45,51,15_45,2,2,2014,7,27,13,78.0,57.0,68.0,-503.8253585386188,48.0,56.0,0.0,3.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.4,30.09,11.4,16.0,12.0,"['SN', 'BR']",0,0
897,2014-07-03,15,45,52,15_45,3,3,2014,7,27,13,90.0,54.0,72.0,-503.8253585386188,44.0,57.0,0.0,7.0,-1000,-1000,-201.7534540748467,0.0,24.35,29.98,3.9,19.0,10.1,"['SN', 'BR']",0,0
898,2014-07-04,15,45,51,15_45,4,4,2014,7,27,13,89.0,64.0,77.0,-503.8253585386188,43.0,56.0,0.0,12.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.39,29.98,3.5,23.0,8.7,"['SN', 'BR']",0,0
899,2014-07-05,15,45,76,15_45,5,5,2014,7,27,13,91.0,62.0,77.0,-503.8253585386188,39.0,55.0,0.0,12.0,-1000,-1000,-201.7534540748467,0.0,24.38,29.99,3.3,26.0,7.9,"['SN', 'BR']",0,0
900,2014-07-06,15,45,77,15_45,6,6,2014,7,27,13,96.0,61.0,79.0,-503.8253585386188,38.0,56.0,0.0,14.0,-1000,-1000,-201.7534540748467,0.0,24.36,29.94,0.9,25.0,8.8,['TS'],1,0
901,2014-07-07,15,45,67,15_45,7,0,2014,7,28,13,96.0,62.0,79.0,-503.8253585386188,40.0,57.0,0.0,14.0,-1000,-1000,-201.7534540748467,0.02,24.3,29.86,2.4,33.0,10.1,"['TS', 'RA', 'RA']",1,0
902,2014-07-08,15,45,57,15_45,8,1,2014,7,28,13,80.0,59.0,70.0,-503.8253585386188,54.0,59.0,0.0,5.0,-1000,-1000,-201.7534540748467,0.0,24.41,30.06,4.8,16.0,8.4,"['SN', 'BR']",0,0
903,2014-07-09,15,45,64,15_45,9,2,2014,7,28,13,93.0,57.0,75.0,-503.8253585386188,42.0,57.0,0.0,10.0,-1000,-1000,-201.7534540748467,0.0,24.29,29.88,2.6,24.0,8.4,"['SN', 'BR']",0,0
904,2014-07-10,15,45,71,15_45,10,3,2014,7,28,13,93.0,59.0,76.0,-503.8253585386188,43.0,58.0,0.0,11.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.26,29.81,1.9,1.0,6.7,['RA'],0,0
905,2014-07-11,15,45,53,15_45,11,4,2014,7,28,13,90.0,63.0,77.0,-503.8253585386188,55.0,61.0,0.0,12.0,-1000,-1000,-201.7534540748467,0.43,24.37,29.95,0.8,27.0,6.1,"['TS', 'RA', 'RA']",1,0
906,2014-07-12,15,45,65,15_45,12,5,2014,7,28,13,80.0,60.0,70.0,-503.8253585386188,58.0,62.0,0.0,5.0,-1000,-1000,-201.7534540748467,0.01,24.45,30.11,2.2,31.0,8.0,"['TS', 'TS', 'RA']",1,0
907,2014-07-13,15,45,85,15_45,13,6,2014,7,28,13,83.0,58.0,71.0,-503.8253585386188,54.0,61.0,0.0,6.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.47,30.13,1.7,15.0,5.0,"['SN', 'BR']",0,0
908,2014-07-14,15,45,51,15_45,14,0,2014,7,29,13,81.0,57.0,69.0,-503.8253585386188,53.0,59.0,0.0,4.0,-1000,-1000,-201.7534540748467,1.09,24.47,30.13,3.5,11.0,9.6,"['TS', 'BR']",1,0
909,2014-07-15,15,45,43,15_45,15,1,2014,7,29,13,78.0,57.0,68.0,-503.8253585386188,55.0,59.0,0.0,3.0,-1000,-1000,-201.7534540748467,0.03,24.34,30.02,0.9,19.0,6.7,"['TS', 'TS', 'RA', 'HZ']",1,0
910,2014-07-16,15,45,57,15_45,16,2,2014,7,29,13,76.0,55.0,66.0,-503.8253585386188,54.0,58.0,0.0,1.0,-1000,-1000,-201.7534540748467,0.19,24.29,29.94,4.1,2.0,8.0,"['TS', 'RA', 'BR']",1,0
911,2014-07-17,15,45,40,15_45,17,3,2014,7,29,13,76.0,54.0,65.0,-503.8253585386188,51.0,56.0,0.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.31,29.98,1.4,15.0,5.2,['BR'],0,0
912,2014-07-18,15,45,39,15_45,18,4,2014,7,29,13,86.0,58.0,72.0,-503.8253585386188,47.0,57.0,0.0,7.0,-1000,-1000,-201.7534540748467,0.0,24.26,29.86,5.1,19.0,9.5,"['SN', 'BR']",0,0
913,2014-07-19,15,45,46,15_45,19,5,2014,7,29,13,91.0,59.0,75.0,-503.8253585386188,40.0,56.0,0.0,10.0,-1000,-1000,-201.7534540748467,0.0,24.26,29.84,7.2,20.0,9.2,"['SN', 'BR']",0,0
914,2014-07-20,15,45,78,15_45,20,6,2014,7,29,13,93.0,63.0,78.0,-503.8253585386188,41.0,57.0,0.0,13.0,-1000,-1000,-201.7534540748467,0.0,24.29,29.86,6.1,21.0,7.8,['TS'],1,0
915,2014-07-21,15,45,47,15_45,21,0,2014,7,30,13,93.0,66.0,80.0,-503.8253585386188,40.0,57.0,0.0,15.0,-1000,-1000,-201.7534540748467,0.0,24.35,29.93,4.7,20.0,7.0,"['SN', 'BR']",0,0
916,2014-07-22,15,45,40,15_45,22,1,2014,7,30,13,92.0,62.0,77.0,-503.8253585386188,44.0,58.0,0.0,12.0,-1000,-1000,-201.7534540748467,0.0,24.47,30.09,2.0,23.0,6.8,"['SN', 'BR']",0,0
917,2014-07-23,15,45,45,15_45,23,2,2014,7,30,13,84.0,62.0,73.0,-503.8253585386188,49.0,59.0,0.0,8.0,-1000,-1000,-201.7534540748467,0.04,24.49,30.1,3.4,24.0,9.2,"['TS', 'RA']",1,0
918,2014-07-24,15,45,37,15_45,24,3,2014,7,30,13,92.0,66.0,79.0,-503.8253585386188,46.0,59.0,0.0,14.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.3,29.89,5.1,18.0,8.0,"['TS', 'RA']",1,0
919,2014-07-25,15,45,66,15_45,25,4,2014,7,30,13,93.0,65.0,79.0,-503.8253585386188,49.0,60.0,0.0,14.0,-1000,-1000,-201.7534540748467,0.07,24.31,29.89,4.7,19.0,8.9,"['TS', 'RA', 'RA']",1,0
920,2014-07-26,15,45,78,15_45,26,5,2014,7,30,13,88.0,59.0,74.0,-503.8253585386188,50.0,59.0,0.0,9.0,-1000,-1000,-201.7534540748467,0.01,24.38,29.99,7.1,20.0,10.0,"['TS', 'RA']",1,0
921,2014-08-03,15,45,97,15_45,3,6,2014,8,31,13,86.0,57.0,72.0,-503.8253585386188,47.0,58.0,0.0,7.0,-1000,-1000,-201.7534540748467,0.0,24.39,30.03,4.3,15.0,6.2,"['SN', 'BR']",0,0
922,2014-08-04,15,45,58,15_45,4,0,2014,8,32,13,85.0,59.0,72.0,-503.8253585386188,50.0,59.0,0.0,7.0,-1000,-1000,-201.7534540748467,0.0,24.34,29.96,2.5,33.0,8.6,"['SN', 'BR']",0,0
923,2014-08-05,15,45,33,15_45,5,1,2014,8,32,13,81.0,58.0,70.0,-503.8253585386188,52.0,58.0,0.0,5.0,-1000,-1000,-201.7534540748467,0.02,24.34,29.98,2.8,25.0,6.8,['RA'],0,0
924,2014-08-06,15,45,44,15_45,6,2,2014,8,32,13,84.0,55.0,70.0,-503.8253585386188,48.0,57.0,0.0,5.0,-1000,-1000,-201.7534540748467,0.13,24.35,29.98,1.2,20.0,6.6,"['TS', 'RA']",1,0
925,2014-08-07,15,45,48,15_45,7,3,2014,8,32,13,79.0,52.0,66.0,-503.8253585386188,54.0,58.0,0.0,1.0,-1000,-1000,-201.7534540748467,0.74,24.34,30.0,4.5,18.0,7.6,"['TS', 'RA']",1,0
926,2014-08-08,15,45,58,15_45,8,4,2014,8,32,13,81.0,56.0,69.0,-503.8253585386188,49.0,57.0,0.0,4.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.31,29.96,6.6,19.0,7.6,"['SN', 'BR']",0,0
927,2014-08-09,15,45,71,15_45,9,5,2014,8,32,13,83.0,53.0,68.0,-503.8253585386188,47.0,56.0,0.0,3.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.37,30.01,3.7,20.0,7.5,"['TS', 'RA']",1,0
928,2014-08-10,15,45,86,15_45,10,6,2014,8,32,13,74.0,56.0,65.0,-503.8253585386188,50.0,56.0,0.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.52,30.21,1.8,28.0,5.4,['TS'],1,0
929,2014-08-11,15,45,57,15_45,11,0,2014,8,33,13,81.0,53.0,67.0,-503.8253585386188,48.0,56.0,0.0,2.0,-1000,-1000,-201.7534540748467,0.0,24.5,30.19,3.4,19.0,5.0,"['SN', 'BR']",0,0
930,2014-08-12,15,45,34,15_45,12,1,2014,8,33,13,86.0,57.0,72.0,-503.8253585386188,44.0,56.0,0.0,7.0,-1000,-1000,-201.7534540748467,0.0,24.42,30.07,4.1,15.0,6.9,"['SN', 'BR']",0,0
931,2014-08-13,15,45,37,15_45,13,2,2014,8,33,13,88.0,60.0,74.0,-503.8253585386188,47.0,58.0,0.0,9.0,-1000,-1000,-201.7534540748467,0.0,24.34,29.96,4.0,21.0,7.9,"['SN', 'BR']",0,0
932,2014-08-14,15,45,37,15_45,14,3,2014,8,33,13,83.0,59.0,71.0,-503.8253585386188,53.0,60.0,0.0,6.0,-1000,-1000,-201.7534540748467,0.01,24.31,29.9,3.1,30.0,8.4,['RA'],0,0
933,2014-08-15,15,45,51,15_45,15,4,2014,8,33,13,87.0,57.0,72.0,-503.8253585386188,49.0,57.0,0.0,7.0,-1000,-1000,-201.7534540748467,0.19,24.34,29.97,3.8,25.0,8.5,"['TS', 'RA']",1,0
934,2014-08-16,15,45,77,15_45,16,5,2014,8,33,13,88.0,58.0,73.0,-503.8253585386188,43.0,56.0,0.0,8.0,-1000,-1000,-201.7534540748467,0.0,24.36,29.98,2.3,21.0,5.2,"['SN', 'BR']",0,0
935,2014-08-17,15,45,103,15_45,17,6,2014,8,33,13,89.0,59.0,74.0,-503.8253585386188,40.0,55.0,0.0,9.0,-1000,-1000,-201.7534540748467,0.0,24.35,29.95,4.9,19.0,9.1,['TS'],1,0
936,2014-08-18,15,45,38,15_45,18,0,2014,8,34,13,87.0,58.0,73.0,-503.8253585386188,40.0,54.0,0.0,8.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.29,29.89,6.1,23.0,8.6,"['SN', 'BR']",0,0
937,2014-08-19,15,45,46,15_45,19,1,2014,8,34,13,89.0,55.0,72.0,-503.8253585386188,47.0,57.0,0.0,7.0,-1000,-1000,-201.7534540748467,0.21,24.19,29.79,2.8,17.0,4.6,"['SN', 'BR']",0,0
938,2014-08-20,15,45,38,15_45,20,2,2014,8,34,13,82.0,58.0,70.0,-503.8253585386188,50.0,58.0,0.0,5.0,-1000,-1000,-201.7534540748467,0.01,24.19,29.78,0.7,17.0,5.6,['RA'],0,0
939,2014-08-21,15,45,41,15_45,21,3,2014,8,34,13,84.0,55.0,70.0,-503.8253585386188,47.0,57.0,0.0,5.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.31,29.93,0.3,13.0,5.7,"['TS', 'RA']",1,0
940,2014-08-22,15,45,48,15_45,22,4,2014,8,34,13,69.0,57.0,63.0,-503.8253585386188,55.0,58.0,2.0,0.0,-1000,-1000,-201.7534540748467,0.06,24.31,29.96,4.4,14.0,5.7,['RA'],0,0
941,2014-08-23,15,45,70,15_45,23,5,2014,8,34,13,79.0,52.0,66.0,-503.8253585386188,50.0,56.0,0.0,1.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.19,29.83,1.8,14.0,6.5,"['SN', 'BR']",0,0
942,2014-08-24,15,45,63,15_45,24,6,2014,8,34,13,82.0,55.0,69.0,-503.8253585386188,42.0,54.0,0.0,4.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.25,29.88,1.2,13.0,5.0,"['SN', 'BR']",0,0
943,2014-08-25,15,45,44,15_45,25,0,2014,8,35,13,76.0,53.0,65.0,-503.8253585386188,49.0,55.0,0.0,0.0,-1000,-1000,-201.7534540748467,0.16,24.36,30.03,0.5,1.0,6.4,"['TS', 'TS', 'RA']",1,0
944,2014-08-26,15,45,30,15_45,26,1,2014,8,35,13,78.0,38.0,51.76983349657199,-503.8253585386188,53.0,58.0,15.385896180215475,2.1557296767874634,-1000,-1000,-201.7534540748467,0.054049008168028,24.39,30.08,3.8,16.0,9.1,"['TS', 'RA']",1,0
945,2014-08-27,15,45,30,15_45,27,2,2014,8,35,13,77.0,52.0,65.0,-503.8253585386188,52.0,57.0,0.0,0.0,-1000,-1000,-201.7534540748467,0.03,24.34,30.01,2.6,33.0,7.2,"['SN', 'BR']",0,0
946,2014-08-28,15,45,40,15_45,28,3,2014,8,35,13,72.0,49.0,61.0,-503.8253585386188,47.0,52.0,4.0,0.0,-1000,-1000,-201.7534540748467,0.17,24.34,30.04,1.5,26.0,7.0,"['RA', 'BR']",0,0
947,2014-08-29,15,45,55,15_45,29,4,2014,8,35,13,80.0,50.0,65.0,-503.8253585386188,43.0,53.0,0.0,0.0,-1000,-1000,-201.7534540748467,0.06,24.32,30.0,3.8,23.0,9.2,"['TS', 'RA']",1,0
948,2014-08-30,15,45,63,15_45,30,5,2014,8,35,13,85.0,51.0,68.0,-503.8253585386188,40.0,53.0,0.0,3.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.24,29.87,3.7,19.0,6.9,['RA'],0,0
949,2014-08-31,15,45,51,15_45,31,6,2014,8,35,13,79.0,54.0,67.0,-503.8253585386188,46.0,54.0,0.0,2.0,-1000,-1000,-201.7534540748467,0.0,24.17,29.78,2.3,9.0,7.9,"['SN', 'BR']",0,0
950,2014-09-01,15,45,65,15_45,1,0,2014,9,36,13,78.0,49.0,64.0,-503.8253585386188,43.0,52.0,1.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.26,29.92,1.7,14.0,4.2,"['SN', 'BR']",0,0
951,2014-09-02,15,45,43,15_45,2,1,2014,9,36,13,87.0,46.0,67.0,-503.8253585386188,42.0,54.0,0.0,2.0,-1000,-1000,-201.7534540748467,0.0,24.25,29.89,5.0,16.0,8.0,"['SN', 'BR']",0,0
952,2014-09-03,15,45,50,15_45,3,2,2014,9,36,13,92.0,58.0,75.0,-503.8253585386188,37.0,55.0,0.0,10.0,-1000,-1000,-201.7534540748467,0.0,24.13,29.68,5.6,21.0,8.1,"['SN', 'BR']",0,0
953,2014-09-04,15,45,39,15_45,4,3,2014,9,36,13,73.0,54.0,64.0,-503.8253585386188,45.0,53.0,1.0,0.0,-1000,-1000,-201.7534540748467,0.24,24.32,29.93,2.7,4.0,5.5,"['TS', 'RA', 'RA']",1,0
954,2014-09-05,15,45,54,15_45,5,4,2014,9,36,13,64.0,50.0,57.0,-503.8253585386188,50.0,52.0,8.0,0.0,-1000,-1000,-201.7534540748467,0.19,24.48,30.21,0.5,22.0,8.8,['RA'],0,0
955,2014-09-06,15,45,80,15_45,6,5,2014,9,36,13,72.0,49.0,61.0,-503.8253585386188,49.0,53.0,4.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.47,30.22,3.5,19.0,6.1,"['SN', 'BR']",0,0
956,2014-09-07,15,45,90,15_45,7,6,2014,9,36,13,81.0,50.0,66.0,-503.8253585386188,43.0,54.0,0.0,1.0,-1000,-1000,-201.7534540748467,0.0,24.32,29.99,6.2,21.0,8.9,"['SN', 'BR']",0,0
957,2014-09-08,15,45,44,15_45,8,0,2014,9,37,13,83.0,55.0,69.0,-503.8253585386188,45.0,56.0,0.0,4.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.24,29.87,3.6,22.0,6.4,"['SN', 'BR']",0,0
958,2014-09-09,15,45,31,15_45,9,1,2014,9,37,13,78.0,56.0,67.0,-503.8253585386188,52.0,57.0,0.0,2.0,-1000,-1000,-201.7534540748467,0.21,24.16,29.77,1.8,32.0,7.3,"['TS', 'RA', 'RA', 'BR']",1,0
959,2014-09-10,15,45,30,15_45,10,2,2014,9,37,13,72.0,50.0,61.0,-503.8253585386188,48.0,53.0,4.0,0.0,-1000,-1000,-201.7534540748467,0.21,24.29,29.98,4.6,15.0,7.4,"['RA', 'BR']",0,0
960,2014-09-11,15,45,41,15_45,11,3,2014,9,37,13,56.0,35.0,46.0,-503.8253585386188,44.0,45.0,19.0,0.0,-1000,-1000,-201.7534540748467,0.07,24.44,30.18,8.2,1.0,10.0,"['RA', 'DZ', 'SN', 'FG', 'BR']",0,1
961,2014-09-12,15,45,36,15_45,12,4,2014,9,37,13,47.0,32.0,40.0,-503.8253585386188,34.0,36.0,25.0,0.0,-1000,-1000,-201.7534540748467,0.02,24.52,30.43,1.8,11.0,6.1,"['DZ', 'SN', 'BR']",0,1
962,2014-09-13,15,45,76,15_45,13,5,2014,9,37,13,78.0,35.0,57.0,-503.8253585386188,34.0,46.0,8.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.32,30.08,2.7,13.0,6.4,"['SN', 'BR']",0,0
963,2014-09-14,15,45,92,15_45,14,6,2014,9,37,13,83.0,48.0,66.0,-503.8253585386188,36.0,51.0,0.0,1.0,-1000,-1000,-201.7534540748467,0.0,24.31,29.96,2.9,21.0,7.1,"['SN', 'BR']",0,0
964,2014-09-15,15,45,45,15_45,15,0,2014,9,38,13,75.0,49.0,62.0,-503.8253585386188,46.0,52.0,3.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.45,30.16,0.8,24.0,6.9,['TS'],1,0
965,2014-09-16,15,45,27,15_45,16,1,2014,9,38,13,86.0,51.0,69.0,-503.8253585386188,39.0,53.0,0.0,4.0,-1000,-1000,-201.7534540748467,0.0,24.34,30.0,4.6,19.0,8.6,"['SN', 'BR']",0,0
966,2014-09-17,15,45,44,15_45,17,2,2014,9,38,13,87.0,53.0,70.0,-503.8253585386188,38.0,53.0,0.0,5.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.28,29.9,1.0,18.0,5.5,"['SN', 'BR']",0,0
967,2014-09-18,15,45,33,15_45,18,3,2014,9,38,13,87.0,51.0,69.0,-503.8253585386188,38.0,53.0,0.0,4.0,-1000,-1000,-201.7534540748467,0.0,24.23,29.83,6.9,17.0,8.6,"['SN', 'BR']",0,0
968,2014-09-19,15,45,52,15_45,19,4,2014,9,38,13,86.0,58.0,72.0,-503.8253585386188,39.0,54.0,0.0,7.0,-1000,-1000,-201.7534540748467,0.0,24.24,29.82,3.5,16.0,7.1,"['SN', 'BR']",0,0
969,2014-09-20,15,45,77,15_45,20,5,2014,9,38,13,79.0,52.0,66.0,-503.8253585386188,49.0,56.0,0.0,1.0,-1000,-1000,-201.7534540748467,0.08,24.42,30.09,1.2,35.0,5.8,"['TS', 'TS', 'RA']",1,0
970,2014-09-21,15,45,88,15_45,21,6,2014,9,38,13,75.0,54.0,65.0,-503.8253585386188,51.0,55.0,0.0,0.0,-1000,-1000,-201.7534540748467,0.56,24.48,30.2,4.2,20.0,8.8,"['TS', 'RA', 'RA', 'BR']",1,0
971,2014-09-22,15,45,33,15_45,22,0,2014,9,39,13,76.0,55.0,66.0,-503.8253585386188,50.0,56.0,0.0,1.0,-1000,-1000,-201.7534540748467,0.03,24.34,30.03,6.0,16.0,9.8,"['TS', 'RA']",1,0
972,2014-09-23,15,45,30,15_45,23,1,2014,9,39,13,79.0,54.0,67.0,-503.8253585386188,45.0,54.0,0.0,2.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.35,30.01,2.1,27.0,7.6,['RA'],0,0
973,2014-09-24,15,45,40,15_45,24,2,2014,9,39,13,81.0,50.0,66.0,-503.8253585386188,42.0,53.0,0.0,1.0,-1000,-1000,-201.7534540748467,0.0,24.43,30.11,3.5,15.0,5.6,"['SN', 'BR']",0,0
974,2014-09-25,15,45,51,15_45,25,3,2014,9,39,13,85.0,53.0,69.0,-503.8253585386188,42.0,54.0,0.0,4.0,-1000,-1000,-201.7534540748467,0.0,24.37,30.02,7.3,16.0,8.6,"['SN', 'BR']",0,0
975,2014-09-26,15,45,54,15_45,26,4,2014,9,39,13,87.0,51.0,69.0,-503.8253585386188,40.0,53.0,0.0,4.0,-1000,-1000,-201.7534540748467,0.0,24.26,29.89,4.8,14.0,8.3,"['SN', 'BR']",0,0
976,2014-09-27,15,45,59,15_45,27,5,2014,9,39,13,84.0,51.0,68.0,-503.8253585386188,39.0,52.0,0.0,3.0,-1000,-1000,-201.7534540748467,0.0,24.19,29.81,2.2,13.0,6.6,"['SN', 'BR']",0,0
977,2014-09-28,15,45,77,15_45,28,6,2014,9,39,13,72.0,52.0,62.0,-503.8253585386188,49.0,54.0,3.0,0.0,-1000,-1000,-201.7534540748467,0.08,24.26,29.91,5.0,31.0,6.6,"['TS', 'RA', 'BR']",1,0
978,2014-09-29,15,45,40,15_45,29,0,2014,9,40,13,62.0,45.0,54.0,-503.8253585386188,49.0,51.0,11.0,0.0,-1000,-1000,-201.7534540748467,0.66,24.18,29.87,2.3,36.0,7.2,"['TS', 'TS', 'RA', 'RA']",1,0
979,2014-09-30,15,45,48,15_45,30,1,2014,9,40,13,65.0,40.0,53.0,-503.8253585386188,35.0,45.0,12.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.08,29.78,2.4,22.0,6.8,"['SN', 'BR']",0,0
980,2014-10-01,15,45,67,15_45,1,2,2014,10,40,13,66.0,40.0,53.0,-503.8253585386188,38.0,43.0,12.0,0.0,-1000,-1000,-201.7534540748467,0.73,24.16,29.86,0.9,20.0,8.1,"['RA', 'BR']",0,0
981,2014-10-02,15,45,35,15_45,2,3,2014,10,40,13,63.0,35.0,49.0,-503.8253585386188,30.0,40.0,16.0,0.0,-1000,-1000,-201.7534540748467,0.054049008168028,24.31,30.09,2.2,29.0,6.9,"['SN', 'BR']",0,0
982,2014-10-03,15,45,51,15_45,3,4,2014,10,40,13,60.0,32.0,46.0,-503.8253585386188,31.0,38.0,19.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.46,30.31,3.3,12.0,6.5,"['SN', 'BR']",0,0
983,2014-10-04,15,45,66,15_45,4,5,2014,10,40,13,71.0,37.0,54.0,-503.8253585386188,30.0,43.0,11.0,0.0,-1000,-1000,-201.7534540748467,0.0,24.29,30.03,0.9,29.0,5.7,"['SN', 'BR']",0,0
